area_fips,own_code,industry_code,agglvl_code,size_code,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,Geographic Area Name (NAME),2017 NAICS Code (NAICS),Meaning of NAICS Code (NAICS_LABEL),Meaning of Establishments located in Metropolitan or Micropolitan Statistical Area indicator (METRO_LABEL),Year (YEAR),Number of firms (FIRM),Number of establishments (ESTAB),Number of employees (EMP),(DHS) denominator (DENOM),Number of establishments born during the last 12 months (ESTABS_ENTRY),Rate of establishments born during the last 12 months (ESTABS_ENTRY_RATE),Number of establishments exited during the last 12 months (ESTABS_EXIT),Rate of establishments exited during the last 12 months (ESTABS_EXIT_RATE),Number of jobs created from expanding and opening establishments during the last 12 months (JOB_CREATION),Number of jobs created from opening establishments during the last 12 months (JOB_CREATION_BIRTHS),Number of jobs created from expanding establishments during the last 12 months (JOB_CREATION_CONTINUERS),Rate of jobs created from opening establishments during the last 12 months (JOB_CREATION_RATE_BIRTHS),Rate of jobs created from expanding and opening establishments during the last 12 months (JOB_CREATION_RATE),Number of jobs lost from contracting and closing establishments during the last 12 months (JOB_DESTRUCTION),Number of jobs lost from closing establishments during the last 12 months (JOB_DESTRUCTION_DEATHS),Number of jobs lost from contracting establishments during the last 12 months (JOB_DESTRUCTION_CONTINUERS),Rate of jobs lost from closing establishments during the last 12 months (JOB_DESTRUCTION_RATE_DEATHS),Rate of jobs lost from contracting and closing establishments during the last 12 months (JOB_DESTRUCTION_RATE),Number of net jobs created from expanding/contracting and opening/closing establishments during the last 12 months (NET_JOB_CREATION),Rate of net jobs created from expanding/contracting and opening/closing establishments during the last 12 months (NET_JOB_CREATION_RATE),Rate of reallocation during the last 12 months (REALLOCATION_RATE),Number of firms that exited during the last 12 months (FIRMDEATH_FIRMS),Number of establishments associated with firm deaths during the last 12 months (FIRMDEATH_ESTABS),Number of employees associated with firm deaths during the last 12 months (FIRMDEATH_EMP),area_title
C1654,5.0,31-33,44.0,0.0,,206.0,8563.0,527310138.0,104124650.0,4108408.0,1184.0,61581.0,,1.82,1.73,1.91,1.76,2.22,1.1,1.1,,4.0,2.0,-8.0,-0.1,20191733.0,4.0,-1139347.0,-1.1,-931038.0,-18.5,46.0,4.0,2414.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1658,5.0,31-33,44.0,0.0,,193.0,7604.0,432742171.0,115547997.0,3059977.0,1094.0,56913.0,,1.18,0.9,0.82,1.2,1.58,0.91,0.91,,12.0,6.6,184.0,2.5,36009114.0,9.1,14499890.0,14.3,815375.0,36.3,66.0,6.4,3443.0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1662,5.0,31-33,44.0,0.0,N,129.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.62,0.0,0.0,0.0,0.0,0.0,0.0,N,8.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1670,5.0,31-33,44.0,0.0,,828.0,27738.0,2098048680.0,463498906.0,3166122.0,1455.0,75637.0,,0.98,0.94,1.09,0.96,0.9,1.16,1.16,,56.0,7.3,99.0,0.4,75080086.0,3.7,11059179.0,2.4,-1213893.0,-27.7,47.0,3.3,2444.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1674,5.0,31-33,44.0,0.0,,2937.0,106629.0,7114345124.0,2802045378.0,25079033.0,1283.0,66720.0,,1.08,1.02,0.9,0.97,1.37,0.88,0.88,,65.0,2.3,3478.0,3.4,514709072.0,7.8,186798974.0,7.1,2303454.0,10.1,53.0,4.3,2740.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1682,5.0,31-33,44.0,0.0,,255.0,4074.0,231014181.0,40036777.0,450053.0,1090.0,56700.0,,0.89,0.44,0.36,0.51,0.52,0.81,0.81,,9.0,3.7,256.0,6.7,15656444.0,7.3,4544642.0,12.8,181616.0,67.7,5.0,0.5,288.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1686,5.0,31-33,44.0,0.0,,740.0,35376.0,2133642076.0,341511284.0,4187268.0,1160.0,60314.0,,1.54,1.68,1.61,1.54,1.94,0.96,0.96,,45.0,6.5,2503.0,7.6,140182264.0,7.0,30946785.0,10.0,281110.0,7.2,-6.0,-0.5,-327.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1694,5.0,31-33,44.0,0.0,,82.0,1172.0,89063061.0,33581541.0,543935.0,1462.0,76009.0,,0.58,0.29,0.37,0.36,0.3,1.27,1.27,,2.0,2.5,-102.0,-8.0,-4186806.0,-4.5,-2088751.0,-5.9,257822.0,90.1,55.0,3.9,2829.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1698,5.0,31-33,44.0,0.0,,11878.0,394818.0,33583689226.0,5895091025.0,124183183.0,1636.0,85061.0,,1.38,1.08,1.1,1.02,1.02,1.02,1.02,,36.0,0.3,-97.0,0.0,2417741493.0,7.8,225205092.0,4.0,8713062.0,7.5,118.0,7.8,6143.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1702,5.0,31-33,44.0,0.0,,191.0,4124.0,226413167.0,38151627.0,1747017.0,1056.0,54907.0,,0.69,0.63,0.59,0.67,0.8,0.95,0.95,,-9.0,-4.5,167.0,4.2,12298993.0,5.7,2805126.0,7.9,-18947.0,-1.1,15.0,1.4,800.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1714,5.0,31-33,44.0,0.0,,2742.0,114388.0,9192453494.0,1354713056.0,31611340.0,1545.0,80362.0,,1.37,1.29,1.45,1.22,1.31,1.12,1.12,,71.0,2.7,788.0,0.7,105395012.0,1.2,8212345.0,0.6,3050681.0,10.7,7.0,0.5,370.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1730,5.0,31-33,44.0,0.0,,219.0,11410.0,659103267.0,130851113.0,2826696.0,1111.0,57768.0,,1.11,1.47,1.66,1.57,2.34,1.13,1.13,,10.0,4.8,72.0,0.6,44880955.0,7.3,3199967.0,2.5,60082.0,2.2,69.0,6.6,3595.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1742,5.0,31-33,44.0,0.0,,154.0,8725.0,533437441.0,74447207.0,474837.0,1176.0,61142.0,,1.93,2.29,2.59,1.89,1.35,1.13,1.13,,9.0,6.2,91.0,1.1,35074068.0,7.0,3034867.0,4.2,-49538.0,-9.4,66.0,5.9,3422.0,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1746,5.0,31-33,44.0,0.0,,3308.0,114787.0,7948066029.0,1240285218.0,33480684.0,1332.0,69242.0,,1.68,1.38,1.36,1.35,1.48,0.98,0.98,,-11.0,-0.3,190.0,0.2,371308322.0,4.9,24377067.0,2.0,3857232.0,13.0,61.0,4.8,3125.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1766,5.0,31-33,44.0,0.0,,326.0,4989.0,271116376.0,188570784.0,1222469.0,1045.0,54345.0,,1.49,0.87,0.87,0.99,1.0,0.99,0.99,,35.0,12.0,163.0,3.4,27290937.0,11.2,14013421.0,8.0,-175602.0,-12.6,73.0,7.5,3820.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1778,5.0,31-33,44.0,0.0,,179.0,5681.0,298602428.0,65153180.0,1171761.0,1011.0,52566.0,,0.91,0.56,0.54,0.75,0.81,0.96,0.96,,18.0,11.2,213.0,3.9,29526182.0,11.0,2852819.0,4.6,303777.0,35.0,65.0,6.9,3355.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1782,5.0,31-33,44.0,0.0,N,540.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.67,0.0,0.0,0.0,0.0,0.0,0.0,N,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1786,5.0,31-33,44.0,0.0,,104.0,4781.0,278283682.0,62061644.0,1017992.0,1119.0,58209.0,,0.6,0.59,0.57,0.7,1.17,0.96,0.96,,5.0,5.1,276.0,6.1,20073798.0,7.8,274655.0,0.4,-3492.0,-0.3,17.0,1.5,895.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1790,5.0,31-33,44.0,0.0,,716.0,31002.0,1911677865.0,525980906.0,5240097.0,1186.0,61663.0,,1.01,0.98,1.03,1.08,1.21,1.05,1.05,,33.0,4.8,709.0,2.3,92961902.0,5.1,33590832.0,6.8,-250144.0,-4.6,31.0,2.7,1626.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1798,5.0,31-33,44.0,0.0,,207.0,9753.0,594777936.0,111959374.0,1612703.0,1173.0,60986.0,,0.91,1.01,1.12,1.03,1.3,1.11,1.11,,4.0,2.0,-650.0,-6.2,-16314744.0,-2.7,-4991093.0,-4.3,-210250.0,-11.5,43.0,3.8,2245.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1802,5.0,31-33,44.0,0.0,,145.0,18375.0,1529959998.0,208737564.0,1671849.0,1601.0,83263.0,,2.17,4.48,5.35,3.89,2.71,1.19,1.19,,3.0,2.1,-12.0,-0.1,102687053.0,7.2,2179390.0,1.1,-423701.0,-20.2,108.0,7.2,5639.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1814,5.0,31-33,44.0,0.0,,1652.0,72151.0,5001125044.0,810761095.0,18034181.0,1333.0,69315.0,,0.9,0.82,0.8,0.79,0.79,0.98,0.98,,29.0,1.8,2143.0,3.1,239645212.0,5.0,38295717.0,5.0,3176320.0,21.4,25.0,1.9,1301.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1858,5.0,31-33,44.0,0.0,,295.0,8014.0,749662372.0,84718616.0,1416689.0,1799.0,93541.0,,0.85,0.52,0.83,0.47,0.38,1.58,1.58,,13.0,4.6,-21.0,-0.3,16598012.0,2.3,461540.0,0.5,-198993.0,-12.3,45.0,2.6,2308.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1870,5.0,31-33,44.0,0.0,,111.0,2908.0,269344192.0,122207906.0,2338202.0,1781.0,92632.0,,1.09,0.94,1.23,1.49,1.38,1.32,1.32,,6.0,5.7,102.0,3.6,5014049.0,1.9,2229359.0,1.9,584538.0,33.3,-31.0,-1.7,-1587.0,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1888,5.0,31-33,44.0,0.0,,226.0,3323.0,250909294.0,29456796.0,274826.0,1452.0,75516.0,,0.64,0.33,0.41,0.3,0.46,1.24,1.24,,22.0,10.8,-23.0,-0.7,-4507622.0,-1.8,23247.0,0.1,59794.0,27.8,-16.0,-1.1,-813.0,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1906,5.0,31-33,44.0,0.0,,68.0,3874.0,231890308.0,48441845.0,1608140.0,1151.0,59853.0,,0.99,1.31,1.51,1.67,1.53,1.15,1.16,,-2.0,-2.9,87.0,2.3,15339634.0,7.1,3050157.0,6.7,486763.0,43.4,51.0,4.6,2665.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1910,5.0,31-33,44.0,0.0,,7165.0,281604.0,24445940776.0,3157610459.0,68603181.0,1669.0,86810.0,,1.04,0.9,0.96,0.77,0.83,1.07,1.08,,218.0,3.1,4758.0,1.7,960591335.0,4.1,136011114.0,4.5,10625138.0,18.3,38.0,2.3,1978.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1914,5.0,31-33,44.0,0.0,,368.0,22480.0,1085268130.0,248353858.0,5731025.0,928.0,48277.0,,3.69,4.16,3.68,3.43,4.72,0.88,0.88,,18.0,5.1,961.0,4.5,97491073.0,9.9,13090190.0,5.6,570509.0,11.1,45.0,5.1,2375.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1918,5.0,31-33,44.0,0.0,,80.0,4417.0,286295716.0,70619232.0,2118122.0,1246.0,64813.0,,1.76,2.07,2.44,2.29,3.27,1.18,1.18,,-2.0,-2.4,-161.0,-3.5,-1036323.0,-0.4,-2320670.0,-3.2,216406.0,11.4,39.0,3.2,2047.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1930,5.0,31-33,44.0,0.0,,225.0,3655.0,203218420.0,35748059.0,576942.0,1069.0,55601.0,,0.93,0.56,0.62,0.47,0.51,1.11,1.11,,14.0,6.6,-159.0,-4.2,1203993.0,0.6,-1398063.0,-3.8,147387.0,34.3,50.0,4.9,2628.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1934,5.0,31-33,44.0,0.0,,403.0,23152.0,1541125246.0,583545804.0,13755369.0,1280.0,66565.0,,1.19,1.57,1.61,1.83,2.44,1.03,1.03,,6.0,1.5,706.0,3.1,156992037.0,11.3,51501571.0,9.7,2033048.0,17.3,94.0,7.9,4900.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1938,5.0,31-33,44.0,0.0,,1019.0,40516.0,2447233350.0,450893305.0,11167868.0,1162.0,60401.0,,1.61,1.33,1.26,1.42,1.59,0.95,0.95,,-13.0,-1.3,55.0,0.1,92610617.0,3.9,2002723.0,0.4,936932.0,9.2,43.0,3.8,2206.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1946,5.0,31-33,44.0,0.0,,209.0,13164.0,984678328.0,135254431.0,1957157.0,1438.0,74798.0,,1.81,2.82,3.57,2.56,2.49,1.26,1.27,,-4.0,-1.9,-89.0,-0.7,51082732.0,5.5,3486108.0,2.6,618483.0,46.2,83.0,6.1,4356.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1950,5.0,31-33,44.0,0.0,,94.0,10510.0,1002472528.0,138566852.0,2794634.0,1834.0,95381.0,,1.36,2.75,3.85,2.46,2.38,1.4,1.4,,-4.0,-4.1,-40.0,-0.4,112839326.0,12.7,12379975.0,9.8,-184812.0,-6.2,212.0,13.1,11054.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1966,5.0,31-33,44.0,0.0,,573.0,11337.0,674680343.0,106095740.0,1100136.0,1144.0,59514.0,,0.9,0.66,0.75,0.67,1.0,1.13,1.13,,49.0,9.4,836.0,8.0,54962398.0,8.9,10888760.0,11.4,507363.0,85.6,9.0,0.8,501.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1974,5.0,31-33,44.0,0.0,N,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0.67,0.0,0.0,0.0,0.0,0.0,0.0,N,-2.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1978,5.0,31-33,44.0,0.0,,626.0,21281.0,1341152122.0,711605144.0,11534498.0,1212.0,63022.0,,0.77,0.69,0.59,0.72,1.01,0.86,0.86,,22.0,3.6,852.0,4.2,110054053.0,8.9,56020538.0,8.5,17812.0,0.2,53.0,4.6,2758.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1982,5.0,31-33,44.0,0.0,,6321.0,240452.0,18022116321.0,2685772112.0,111795909.0,1441.0,74951.0,,1.76,1.54,1.51,1.34,1.84,0.98,0.98,,16.0,0.3,19524.0,8.8,1321552798.0,7.9,180010433.0,7.2,6976199.0,6.7,-13.0,-0.9,-642.0,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2002,5.0,31-33,44.0,0.0,,168.0,5102.0,245101671.0,53136273.0,929447.0,924.0,48040.0,,1.21,1.05,0.94,1.03,1.2,0.89,0.89,,1.0,0.6,-142.0,-2.7,12605672.0,5.4,421389.0,0.8,283395.0,43.9,71.0,8.3,3703.0,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2010,5.0,31-33,44.0,0.0,,69.0,4927.0,300348785.0,96208191.0,1773530.0,1172.0,60965.0,,0.43,0.86,0.9,1.12,0.79,1.04,1.04,,4.0,6.2,75.0,1.5,22728866.0,8.2,6339757.0,7.1,705903.0,66.1,72.0,6.5,3752.0,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2022,5.0,31-33,44.0,0.0,,175.0,9751.0,688142706.0,342747017.0,6086022.0,1357.0,70571.0,,1.5,2.01,2.38,2.38,3.14,1.18,1.18,,4.0,2.3,222.0,2.3,70880973.0,11.5,33168982.0,10.7,695616.0,12.9,111.0,8.9,5795.0,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2026,5.0,31-33,44.0,0.0,,292.0,7999.0,518309268.0,239323463.0,2545585.0,1246.0,64799.0,,1.19,0.78,0.84,1.02,0.66,1.08,1.08,,0.0,0.0,222.0,2.9,33261717.0,6.9,6362944.0,2.7,-140051.0,-5.2,47.0,3.9,2428.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2050,5.0,31-33,44.0,0.0,,427.0,34106.0,4108901117.0,1010035163.0,3983928.0,2317.0,120474.0,,0.75,1.25,1.73,1.64,1.2,1.39,1.39,,6.0,1.4,1438.0,4.4,123328262.0,3.1,117027726.0,13.1,718640.0,22.0,-29.0,-1.2,-1527.0,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2070,5.0,31-33,44.0,0.0,,114.0,5146.0,460546250.0,59924432.0,1675680.0,1721.0,89493.0,,0.95,1.12,1.76,1.1,0.96,1.57,1.57,,1.0,0.9,155.0,3.1,7597214.0,1.7,1040290.0,1.8,-99075.0,-5.6,-24.0,-1.4,-1254.0,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2074,5.0,31-33,44.0,0.0,,229.0,10810.0,645541309.0,176745157.0,2015368.0,1148.0,59719.0,,1.44,1.55,1.61,1.66,1.4,1.03,1.04,,1.0,0.4,237.0,2.2,32543797.0,5.3,7430892.0,4.4,-287585.0,-12.5,33.0,3.0,1739.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2094,5.0,31-33,44.0,0.0,,59.0,2161.0,115474646.0,19170955.0,916002.0,1028.0,53438.0,,0.21,0.4,0.39,0.38,0.41,0.99,0.99,,1.0,1.7,370.0,20.7,23303738.0,25.3,3520812.0,22.5,212299.0,30.2,38.0,3.8,1967.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2106,5.0,31-33,44.0,0.0,,124.0,7584.0,495965979.0,107628938.0,1902716.0,1258.0,65393.0,,0.96,1.72,2.09,1.92,2.12,1.22,1.22,,9.0,7.8,283.0,3.9,35508201.0,7.7,4987501.0,4.9,251225.0,15.2,45.0,3.7,2325.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2114,5.0,31-33,44.0,0.0,,800.0,72711.0,4718981731.0,943885300.0,18584027.0,1248.0,64901.0,,4.84,6.19,5.79,5.24,6.23,0.94,0.94,,14.0,1.8,11182.0,18.2,1281105565.0,37.3,174925950.0,22.7,1170042.0,6.7,173.0,16.1,9027.0,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2130,5.0,31-33,44.0,0.0,,88.0,4955.0,329916627.0,71614538.0,2995765.0,1280.0,66579.0,,1.4,1.77,1.89,2.16,2.5,1.07,1.07,,-1.0,-1.1,238.0,5.0,21223777.0,6.9,6312238.0,9.7,1024217.0,51.9,22.0,1.7,1139.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2134,5.0,31-33,44.0,0.0,N,641.0,0.0,0.0,0.0,0.0,0.0,0.0,N,1.15,0.0,0.0,0.0,0.0,0.0,0.0,N,28.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2150,5.0,31-33,44.0,0.0,,469.0,17930.0,1098888794.0,213084024.0,7592203.0,1179.0,61288.0,,2.05,1.83,2.07,2.02,2.19,1.13,1.13,,0.0,0.0,-418.0,-2.3,-47882011.0,-4.2,-1686927.0,-0.8,-2161133.0,-22.2,-23.0,-1.9,-1212.0,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2166,5.0,31-33,44.0,0.0,,561.0,14368.0,866331882.0,572097586.0,13137836.0,1160.0,60295.0,,1.24,1.11,1.13,1.33,1.37,1.01,1.01,,-4.0,-0.7,563.0,4.1,81898520.0,10.4,48977056.0,9.4,3424685.0,35.3,67.0,6.1,3473.0,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2178,5.0,31-33,44.0,0.0,,389.0,22232.0,1496250747.0,282756699.0,3816731.0,1294.0,67302.0,,1.46,1.76,2.03,1.77,1.64,1.15,1.15,,3.0,0.8,404.0,1.9,61280383.0,4.3,25687601.0,10.0,619091.0,19.4,30.0,2.4,1562.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2182,5.0,31-33,44.0,0.0,,69.0,524.0,25896675.0,19230721.0,393699.0,950.0,49382.0,,0.89,0.18,0.13,0.21,0.22,0.74,0.74,,2.0,3.0,32.0,6.5,1015321.0,4.1,1419769.0,8.0,125591.0,46.8,-22.0,-2.3,-1181.0,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2202,5.0,31-33,44.0,0.0,,302.0,10384.0,646181198.0,391072387.0,2073052.0,1197.0,62229.0,,0.96,0.88,0.84,1.07,0.95,0.96,0.96,,21.0,7.5,443.0,4.5,71237351.0,12.4,36498037.0,10.3,-1041803.0,-33.4,85.0,7.6,4395.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2214,5.0,31-33,44.0,0.0,,81.0,989.0,50236713.0,28088782.0,323736.0,977.0,50787.0,,0.82,0.27,0.25,0.32,0.49,0.9,0.9,,-4.0,-4.7,-4.0,-0.4,1959162.0,4.1,823713.0,3.0,69348.0,27.3,42.0,4.5,2185.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2218,5.0,31-33,44.0,0.0,,145.0,8229.0,505276674.0,231562287.0,913825.0,1181.0,61403.0,,0.59,0.76,0.85,1.08,0.84,1.13,1.13,,2.0,1.4,352.0,4.5,70383577.0,16.2,37324629.0,19.2,45929.0,5.3,119.0,11.2,6193.0,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2222,5.0,31-33,44.0,0.0,,485.0,30878.0,1569600074.0,399781031.0,3418877.0,978.0,50833.0,,0.99,1.46,1.05,1.26,1.21,0.72,0.72,,6.0,1.3,273.0,0.9,75238578.0,5.0,108153336.0,37.1,884391.0,34.9,39.0,4.2,2006.0,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2238,5.0,31-33,44.0,0.0,,109.0,3205.0,206708616.0,25234805.0,375144.0,1240.0,64501.0,,0.89,0.63,0.74,0.55,0.43,1.18,1.18,,0.0,0.0,-475.0,-12.9,-62378195.0,-23.2,-4694926.0,-15.7,145789.0,63.6,-166.0,-11.8,-8627.0,-11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2242,5.0,31-33,44.0,0.0,,311.0,13161.0,870925256.0,115715672.0,4106111.0,1273.0,66176.0,,1.28,1.22,1.39,0.96,1.23,1.14,1.14,,3.0,1.0,836.0,6.8,26344501.0,3.1,-2550582.0,-2.2,-165594.0,-3.9,-45.0,-3.4,-2353.0,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2250,5.0,31-33,44.0,0.0,,194.0,10544.0,730099692.0,185537720.0,1475445.0,1332.0,69244.0,,1.26,1.46,1.9,1.7,1.66,1.3,1.3,,9.0,4.9,522.0,5.2,65780449.0,9.9,26506543.0,16.7,293022.0,24.8,57.0,4.5,2956.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2252,5.0,31-33,44.0,0.0,,215.0,7999.0,464018910.0,82454106.0,1501040.0,1116.0,58008.0,,1.78,1.79,2.01,1.74,1.85,1.13,1.13,,6.0,2.9,-150.0,-1.8,14880878.0,3.3,2470656.0,3.1,393478.0,35.5,56.0,5.3,2891.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2254,5.0,31-33,44.0,0.0,,153.0,11123.0,716757262.0,183605466.0,2178990.0,1239.0,64440.0,,1.87,2.87,3.09,3.08,2.95,1.08,1.08,,3.0,2.0,743.0,7.2,76512137.0,12.0,14115546.0,8.3,-274292.0,-11.2,53.0,4.5,2762.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2266,5.0,31-33,44.0,0.0,,528.0,14553.0,1454995120.0,235615175.0,4011725.0,1923.0,99978.0,,1.13,1.03,1.49,1.0,1.06,1.45,1.45,,3.0,0.6,577.0,4.1,128972893.0,9.7,14530616.0,6.6,953492.0,31.2,98.0,5.4,5097.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2290,5.0,31-33,44.0,0.0,,295.0,17061.0,882774041.0,229806619.0,3115751.0,995.0,51743.0,,1.32,1.94,1.94,1.71,2.29,1.0,1.0,,-5.0,-1.7,313.0,1.9,79414884.0,9.9,72238647.0,45.8,1088281.0,53.7,73.0,7.9,3774.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2306,5.0,31-33,44.0,0.0,,632.0,36731.0,2335014060.0,436786331.0,8919808.0,1223.0,63571.0,,1.74,2.04,2.16,1.99,2.72,1.06,1.06,,0.0,0.0,2168.0,6.3,212973799.0,10.0,28375798.0,6.9,1270908.0,16.6,42.0,3.6,2174.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2342,5.0,31-33,44.0,0.0,,663.0,26137.0,1425692351.0,236579657.0,11116785.0,1049.0,54548.0,,0.5,0.78,0.72,0.72,0.83,0.92,0.92,,17.0,2.6,430.0,1.7,88881251.0,6.6,13522012.0,6.1,20806.0,0.2,49.0,4.9,2546.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2346,5.0,31-33,44.0,0.0,,104.0,4342.0,185513141.0,45298823.0,991028.0,822.0,42729.0,,1.41,1.6,1.45,1.49,2.03,0.9,0.9,,3.0,3.0,-64.0,-1.5,-55897976.0,-23.2,-5946137.0,-11.6,418376.0,73.1,-232.0,-22.0,-12068.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2354,5.0,31-33,44.0,0.0,,218.0,4411.0,280445127.0,39985158.0,308885.0,1223.0,63582.0,,0.79,0.38,0.38,0.45,0.56,1.01,1.01,,-2.0,-0.9,33.0,0.8,1677181.0,0.6,-67000.0,-0.2,82437.0,36.4,-2.0,-0.2,-98.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
